매장명,작성일,리뷰내용,감정분석
달빛에구운고등어 대전월드컵점,2026-03-09,"ckk**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 고등어도 화덕에 잘구어져 나왔고,제육도 철판에 뜨근하게 나와요~오늘은 잡채도 맛있었고~셀프바에 여러가지가 있어요.포장용기 주문하면 셀프포장가능합니다. 음식이 맛있어요인테리어가 멋져요친절해요 반응 남기기 방문일 2026년 3월 9일 월요일 인증 수단",긍정
달빛에구운고등어 대전월드컵점,2026-03-09,뽀266 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 저도 장사를 하는 사람이지만 .. 알바생들 라텍스장갑은 왜끼는거죠..? 정리할때 음식물만진장갑 그대로 서빙나오고 생선가져다주면서 기본반찬에 장갑닿고 ..음료가져다주고..그럴빠엔 맨손이 더 청결할거같아요..아쉽네요 반응 남기기 방문일 2026년 3월 9일 월요일 인증 수단,중립
달빛에구운고등어 대전월드컵점,2026-03-04,"jsruthlee 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장친목연인・배우자 생선먹고 싶을 때 자주 와요. 고등어구이 맛있어요 음식이 맛있어요양이 많아요매장이 넓어요주차하기 편해요매장이 청결해요 반응 남기기 방문일 2026년 3월 4일 수요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, jsruthlee님! 🌟 생선을 드시고 싶을 때 저희 달빛에구운고등어에 자주 와주신다니 정말 기쁘네요! 고등어구이 맛있게 드셨다니 저도 너무 행복해요. 앞으로도 저희 가게에서 맛있는 음식을 즐기시길 바랄게요! 감사합니다! 😊",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"버스탄참치 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 데이트연인・배우자 깔끔하고 맛있습니다 계란말이도 무한리필!! 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 버스탄참치님! 😊 저희 달빛에구운고등어 대전월드컵점에 방문해주셔서 정말 감사드려요! 깔끔하고 맛있게 드셨다니 너무 기쁘네요. 계란말이 무한리필도 즐기셨다니 다행이에요! 다음에도 맛있고 깔끔한 음식으로 찾아뵐게요! 감사합니다! 💛",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"han**** 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 가족모임부모님 고등어구이 오랜만에 먹어서 맛있었어요. 다음에 또 올게요 음식이 맛있어요양이 많아요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, han****님! 🌙 고등어구이를 맛있게 드셨다니 정말 기쁘네요! 다음에 또 오신다니 기대가 되어요! 언제든지 환영합니다. 다시 뵐 수 있기를 소망합니다. 감사합니다! 😊",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"밍꾸꾸1214 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내친목, 가족모임 달빛에 구운 고등어가 지점마다 맛차이가 있더라구요. 근데 이 지점은 맛있었어요~ 아이랑 부모님 모시고 잘 먹었습니다! 음식이 맛있어요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 밍꾸꾸1214님! 🌙 달빛에 구운 고등어 대전 월드컵점에 방문해 주셔서 정말 감사해요! 맛있게 드셨다니 저희도 너무 기쁩니다! 앞으로도 항상 좋은 품질의 음식을 제공하기 위해 최선을 다할게요. 다음에 또 뵙기를 기대할게요! 😊",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"꼬신34 팔로우 점심에 방문예약 없이 이용대기 시간 30분 이내데이트연인・배우자 양이 엄청 많아요 잘먹었습니다 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 꼬신34님! 😊 저희 달빛에구운고등어에 방문해 주셔서 정말 감사드려요! 양이 많아서 잘 드셨다니 기쁘네요! 앞으로도 맛있고 푸짐한 식사 경험으로 찾아뵙겠습니다. 기대해 주세요! 감사합니다! 🌟",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"Jitho 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이아이 셀프코너 반찬들도 맛있고 생선들도 맛있어서 아이들과 방문하기 좋아요! 음식이 맛있어요양이 많아요주차하기 편해요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, Jitho님! 😊 아이들과 함께 저희 달빛에구운고등어대전월드컵점에 방문해 주셔서 정말 기뻐요! 맛있는 반찬과 생선이 가족분들께 좋은 기억이 되었길 바라요. 앞으로도 계속해서 맛있는 음식을 제공할 수 있도록 노력할게요! 감사합니다! 💖",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"뱅뱅88 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 가족모임부모님, 친척・형제자매 대전 생선구이 맛집은 여기입니다. 화덕에 구운 생선 맛있고, 셀프바에 반찬이 종류도 많고 다 맛있어서 배터지게 먹고왔어요! 구이도 맛있는데 조림도 너무너무 맛있어요ㅎㅎ 접기 음식이 맛있어요양이 많아요가성비가 좋아요반찬이 잘 나와요메뉴 구성이 알차요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 달빛에구운고등어 대전월드컵점입니다! 😊 뱅뱅88님께서 저희 생선구이와 다양한 반찬을 즐기셨다니 정말 기쁘네요! 화덕에서 구운 맛과 조림의 조화가 마음에 드셨다니, 저희도 뿌듯합니다. 다음에도 맛있는 음식으로 찾아뵐게요! 감사합니다! 🎉",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"나다나저에요저 팔로우 점심에 방문예약 후 이용대기 시간 30분 이내 생선들도 맛있고 셀프바 이용 가능해서 좋았어요 밑반찬들 깔끔하고 무엇보다 생선이 담백해서 만족스러웠네요 잘 먹었습니다! 음식이 맛있어요재료가 신선해요가성비가 좋아요매장이 넓어요매장이 청결해요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 달빛에구운고등어 대전월드컵점입니다! 😊 나다나저에요저님, 생선이 담백하고 맛있었다니 정말 기쁩니다! 🐟 셀프바와 깔끔한 밑반찬도 마음에 드셨다니 저희가 더 노력해야겠어요. 앞으로도 더욱 맛있는 음식으로 보답할게요! 감사합니다! 💖",긍정
달빛에구운고등어 대전월드컵점,2026-03-02,송승훈71 팔로우 점심에 방문예약 없이 이용대기 시간 10분 이내 일상아이 음식이 맛있어요재료가 신선해요반찬이 잘 나와요인테리어가 멋져요매장이 넓어요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단,긍정
달빛에구운고등어 대전월드컵점,2026-03-02,"dacota1 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자 너무맛있어요 진짜 자주이용해요!! 저희집애기도 엄청좋아해서 주에 한번씩은오는거같아요!!!! 음식이 맛있어요재료가 신선해요양이 많아요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 3월 2일 월요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, 달빛에구운고등어 대전월드컵점입니다! 😊 dacota1님께서 자주 찾아주시고 아이도 좋아해 주셔서 정말 감사해요! 앞으로도 더 맛있고 신선한 고등어로 항상 만족 드릴 수 있도록 노력할게요. 주말에도 뵙길 기다릴게요! 감사합니다! 🌟",긍정
달빛에구운고등어 대전월드컵점,2026-03-01,"sol**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임아이 지난 번에도 왔으 고 또옵니다 음식이 맛있어요인테리어가 멋져요매장이 넓어요친절해요 반응 남기기 방문일 2026년 3월 1일 일요일 인증 수단 달빛에구운고등어 대전월드컵점 안녕하세요, sol****님! 💖 다시 찾아주셔서 정말 감사드립니다! 다음에도 맛있고 행복한 경험을 드릴 수 있도록 최선을 다하겠습니다. 또 뵙기를 기대할게요! 😊",긍정
달빛에구운고등어 대전월드컵점,2026-03-01,하늘12345 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장나들이부모님 고기랑 반찬이 양이 너무 많네요!!! 좋아요! 맛있게 잘 먹었어요 음식이 맛있어요재료가 신선해요반찬이 잘 나와요잡내가 적어요메뉴 구성이 알차요 반응 남기기 방문일 2026년 3월 1일 일요일 인증 수단 달빛에구운고등어 대전월드컵점,긍정
달빛에구운고등어 대전월드컵점,2026-02-22,곰도리927 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장회식지인・동료 배가 고팠던 때라 먹기 바빠서 사진을 못 찍었네요. 식사를 주문하면 금방 나오는 편이고 생선은 물론이고 셀프코너에 있는 반찬들도 자극적이지 않고 다 맛있어요. 손님 모시고 갔는데 다들 만족해하셨어요. 다음에 또 방문할 의사가 있어요. 접기 음식이 맛있어요양이 많아요 반응 남기기 방문일 2026년 2월 22일 일요일 인증 수단,긍정
달빛에구운고등어 대전월드컵점,2026-02-15,msu**** 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상부모님 가게 내부에 생선 냄새도 안나고 양도 많아요 양이 많아요 반응 남기기 방문일 2026년 2월 15일 일요일 인증 수단,부정
달빛에구운고등어 대전월드컵점,2026-02-08,"혁진7947 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임부모님, 친척・형제자매 고등어가 정말 촉촉하고 비린 맛 없이 고소합니다. 겉은 잘 구워져 있고 속은 부드러워 밥이 술술 들어가요. 고등어 좋아하신다면 충분히 만족하실 맛입니다. 주차하기 편해요친절해요매장이 넓어요아늑해요가성비가 좋아요 반응 남기기 방문일 2026년 2월 8일 일요일 인증 수단",긍정
달빛에구운고등어 대전월드컵점,2026-02-05,"bin**** 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상, 가족모임부모님 가성비 괜찮아요 넓어서 아이들이랑 부모님 모시고 오기 좋아요 겨울엔 실내인데도 좀 추워요~~~ 매장이 넓어요매장이 청결해요주차하기 편해요 반응 남기기 방문일 2026년 2월 5일 목요일 인증 수단",긍정
달빛에구운고등어 대전월드컵점,2026-02-01,미리별s 팔로우 점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자 지인 추천으로 다녀왔습니다~ 모듬생선구이 4인으로 주문했는데 갈치 고등어 삼치7(?) 가자미구이 여러가지 생선을 먹을 수 있어 맛있어요~ 간이 세지 않고 담백하니 맛있어요~ 다음에 또 오자고 하네요~ 떡볶이 잡채 계란말이 반찬 등 셀프바 이용 가능 생선 나오기전에 셀프바 이용가능한데 잡채랑 떡볶이 맛있게 먹었어요~ 전용주차장 있음 접기 음식이 맛있어요재료가 신선해요특별한 메뉴가 있어요가성비가 좋아요 반응 남기기 방문일 2026년 2월 1일 일요일 인증 수단 달빛에구운고등어 대전월드컵점,긍정
달빛에구운고등어 대전월드컵점,2026-01-27,"택사마1 팔로우 저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이 가족과 같이와서 밥먹는데 생선구이집인데도 쾌적해서 좋았습니다. 어린이 메뉴로 함박스테이크를.시켰는데, 아이도 잘먹고 음식도 참 맛 있더군요. 생선구이는 갈치, 고등어 한마리씩 시켰는데, 맛도 있지만, 양도 무척 많아 배불리 잘 먹고 갑니다. 생선구이 생각날때 자주 옵니다. 다음에 또 오겠습니다^^ 접기 음식이 맛있어요양이 많아요 반응 남기기 방문일 2026년 1월 27일 화요일 인증 수단 결제내역 달빛에구운고등어 대전월드컵점 안녕하세요, 택사마1님! 😊 가족과 함께 오셔서 즐거운 시간을 보내셨다니 정말 기쁘네요! 저희 달빛에구운고등어에서는 항상 신선한 재료로 맛있는 음식을 준비하고 있답니다. 다음에 오실 때도 더욱 특별한 메뉴와 서비스로 기다리고 있을게요! 다시 만나길 기대할게요! 감사합니다! ❤",긍정
